LAMMPS data file via write_data, version 23 Oct 2017, timestep = 30000

10648 atoms
1 atom types

0.0000000000000000e+00 5.9752000000000002e+01 xlo xhi
0.0000000000000000e+00 5.9752000000000002e+01 ylo yhi
0.0000000000000000e+00 5.9752000000000002e+01 zlo zhi

Masses

1 28.09

Atoms # atomic

5048 1 1.2692437627438125e+00 9.5219738331157586e+00 1.4314899471898110e+00 0 0 0
2045 1 5.5571956411373087e+00 9.1880578907044175e+00 7.2876018907245543e-01 0 0 1
3863 1 8.7024751544934915e+00 9.6475555028506825e+00 1.6635505244645579e+00 1 0 0
6539 1 1.7240366530278170e+01 1.0193188774372308e+01 9.6749479810523467e-02 0 0 0
8851 1 2.5401122856761294e+01 8.4465206307848408e+00 8.8765886179573694e-01 -1 0 1
3943 1 2.7232706464084085e+01 9.8835125831970920e+00 1.3226886783970733e+00 0 0 1
10213 1 3.2676939608972305e+01 9.3643313494348259e+00 1.6091464461078986e+00 -2 0 1
6145 1 3.6576899627998664e+01 8.3214550792482793e+00 8.4961364223434277e-01 0 0 0
3677 1 4.1863605594599854e+01 9.5479374199917242e+00 1.1649661386239267e+00 0 0 -1
4376 1 4.6161052160755069e+01 9.9700288620205413e+00 1.5997328739473673e+00 0 1 1
2764 1 5.4981060670645547e+01 8.7217187221775916e+00 1.8991941321203880e+00 -1 0 0
7342 1 3.0203448347961817e+00 1.1300028693834012e+01 1.8130361457231718e+00 0 0 0
593 1 4.7668492692055864e+00 1.1290733265467027e+01 1.6605589337061133e-02 1 1 0
5530 1 1.1779293901658326e+01 1.1919071369296383e+01 1.4972909097270339e+00 0 0 2
272 1 1.3468335645171623e+01 1.0471445158567276e+01 7.1468605369050964e-01 0 1 0
988 1 1.5872580567933419e+01 1.1168143080050122e+01 1.9822641364249509e+00 0 0 0
9487 1 1.9211441341237165e+01 1.1719361176901451e+01 1.9127494633145368e+00 0 0 1
1467 1 2.1834855830938071e+01 1.1771891561843740e+01 2.0774763798199164e-01 0 1 0
6206 1 2.3875357960648099e+01 1.0554847226579072e+01 8.2688349474855372e-01 -1 1 1
3410 1 2.7504263278465931e+01 1.2300473807822847e+01 2.0920635446789775e+00 1 0 0
6550 1 3.1047766135615152e+01 1.0787276293518026e+01 5.3350529339877750e-01 0 1 1
5956 1 3.5407357096703549e+01 1.2286939754218887e+01 1.3463081743313954e+00 1 1 1
8850 1 3.9911013778986586e+01 1.0921428710830714e+01 6.5865668477792794e-01 0 0 0
893 1 4.8453911751336179e+01 1.0632885768663755e+01 2.0999908486883774e+00 0 0 -1
6991 1 5.0085398115861459e+01 1.1642903806038627e+01 6.7361664802820120e-01 0 0 0
4421 1 5.2070343877745351e+01 1.1308014680557568e+01 1.9133132870051996e+00 -1 1 0
10426 1 5.3882195979200198e+01 1.0361168286618337e+01 6.6461621387742287e-01 0 1 1
2223 1 5.7376809253882961e+01 1.1236105546241774e+01 6.2784503272199532e-01 -1 0 1
6696 1 8.7944923602247527e-01 1.2687018768259181e+01 1.1227286867634632e+00 0 0 1
10118 1 6.5212874424396077e+00 1.2808221403261511e+01 4.9676535547877199e-01 1 0 1
4940 1 1.8302795287315622e+01 1.3961082247159196e+01 1.4787744703739054e+00 0 0 1
9637 1 2.2007705764558604e+01 1.3526728193816995e+01 1.9119388422861476e+00 0 1 2
4359 1 2.9836274704829858e+01 1.2674141738710068e+01 2.1306671930699617e+00 -1 0 1
1113 1 3.3512706659144833e+01 1.3808062294970103e+01 1.0351978892841538e+00 -1 0 0
7946 1 3.7195679322639052e+01 1.3522995152843494e+01 2.1313273785341185e+00 -1 0 1
7572 1 4.1999495486295828e+01 1.4240775920420679e+01 1.4501032677497412e+00 -1 1 1
1331 1 4.3524923669202373e+01 1.2508462948205233e+01 1.7998625939559698e-01 0 0 0
6632 1 5.5098737871762253e+01 1.2366306931212055e+01 9.5399984923582826e-01 0 1 0
6754 1 5.8290940244276726e+01 1.3400668228203694e+01 3.5894647300509769e-01 0 1 0
4714 1 1.5086824391953622e+00 1.4882650249715168e+01 8.3697388915739290e-01 -1 0 0
9336 1 6.8492152666711341e+00 1.5008774134035898e+01 1.6874024099919278e+00 0 0 1
9012 1 1.0036861331965003e+01 1.6384850864603038e+01 2.1321495200720364e-01 1 0 2
10236 1 1.2358232534988820e+01 1.6072540871810265e+01 8.8112026376489405e-01 0 1 0
6382 1 1.4294257107038867e+01 1.4446271039613407e+01 3.9296983600163637e-01 1 0 0
9256 1 2.0368823057620151e+01 1.5159895886053585e+01 1.0411138108575742e+00 0 0 1
438 1 2.4102750028256356e+01 1.4696965383842297e+01 2.1068693222853203e+00 0 0 0
395 1 2.7192935162192580e+01 1.4503472316662915e+01 7.4404339051522073e-01 0 0 1
8220 1 3.6909980130465783e+01 1.6202020297692961e+01 4.9588447450784179e-01 0 -1 1
5768 1 4.2194719698505438e+01 1.6450637072539354e+01 5.7386865720589364e-01 0 1 0
968 1 4.7908107183445566e+01 1.4543676803014103e+01 2.0990363501307856e+00 0 0 -1
4489 1 5.1108352339461312e+01 1.5193351603702673e+01 2.2310292397163478e-01 -1 1 0
7126 1 5.3191686398991692e+01 1.4930329101450466e+01 1.1889674083025721e+00 0 0 0
1580 1 5.7599584818030898e+01 1.6015616221432360e+01 2.0390536751327342e+00 0 1 0
7588 1 6.8821303694350433e-01 1.8384344609643147e+01 3.3029979540030885e-01 1 1 1
7214 1 2.1345330439001725e-01 1.6665253632210572e+01 1.9504459163885033e+00 2 0 0
4219 1 4.1827466964073468e+00 1.7160093289448820e+01 1.3482836188711140e+00 0 1 1
7060 1 6.0869733857709951e+00 1.6631787368154338e+01 1.7016600133870816e-01 0 -1 1
732 1 7.4527103427250116e+00 1.8517170055394807e+01 4.6952530553861499e-01 0 1 0
6548 1 1.6733026710606790e+01 1.7455626695741621e+01 3.0801460689497784e-01 0 0 0
7256 1 2.0742962761222120e+01 1.8043430255495803e+01 9.1935154532674390e-01 0 0 1
2024 1 2.6149953109205402e+01 1.7604019875539120e+01 2.0510241641447573e+00 0 0 0
10574 1 2.4793679364156016e+01 1.6759333476783976e+01 3.8608861668358418e-01 0 1 1
7388 1 3.3425474524010326e+01 1.7693825374387131e+01 4.8784486735483423e-01 0 1 1
8559 1 4.5519527566917105e+01 1.6886329197794858e+01 4.7123366690652990e-01 -1 0 1
10387 1 5.4088897909835843e+01 1.7028671495631997e+01 2.0417285989542782e+00 -1 1 1
6529 1 5.5328038351135419e+01 1.8180772326270201e+01 1.5045660866782742e-01 -1 0 1
9358 1 8.4196274164474616e-01 2.0567458395827519e+01 1.2515749562145744e+00 1 0 1
1608 1 1.1984645834643146e+01 2.0160774434503885e+01 1.7256116204240592e+00 0 1 0
5002 1 1.5411945078681393e+01 2.0444110979226384e+01 1.7228700531026078e+00 0 1 1
9578 1 1.4696894584243637e+01 1.8631959755144472e+01 3.2002822852504742e-01 1 0 1
4264 1 2.0914549386885163e+01 2.0376156299580916e+01 1.8944868798455581e+00 0 0 1
1420 1 2.7254845600749661e+01 1.9515222770573853e+01 1.3048077075986484e+00 0 1 0
6024 1 3.5428093645095146e+01 1.9095691161322840e+01 3.1062621322873363e-01 0 0 1
5938 1 3.9124732795544624e+01 1.8636389309210344e+01 3.4243556466102543e-01 1 0 0
8326 1 4.1204860767238131e+01 2.0146354616190273e+01 1.9254419069146806e+00 0 0 1
10536 1 4.4761698175942080e+01 1.8987019026943734e+01 1.1812546827826245e+00 0 0 1
8788 1 4.8648529927042894e+01 1.8859324200462204e+01 1.0837144270423396e+00 0 0 1
2229 1 5.2294254590524865e+01 1.8681269084723908e+01 1.6963423200871151e+00 -1 0 0
7896 1 5.5493133674777916e+01 2.0467379311576831e+01 1.6447314174650300e+00 0 -1 1
3009 1 3.1764080819630531e+00 2.0769262593907591e+01 1.0912146429039726e+00 1 0 0
10275 1 6.7887470087018107e+00 2.2062575645219454e+01 1.7585568337738990e+00 0 0 1
5063 1 1.3529198073187160e+01 2.1943512102322526e+01 1.8700870475719091e+00 0 -1 1
1117 1 1.7503411980274961e+01 2.0887775949253630e+01 7.9858191610556717e-01 0 0 1
16 1 2.1768907678294660e+01 2.1681445181390504e+01 2.6154901453327944e-01 0 0 0
7559 1 2.5654570298335138e+01 2.1184207714894253e+01 7.5871536816543883e-01 1 0 1
3308 1 3.0406584511213271e+01 2.0949427217323258e+01 1.5320015310209147e+00 -1 -1 0
8492 1 3.3859563833134004e+01 2.2267935194339952e+01 9.7732825547862590e-01 0 0 1
9070 1 3.8775390330155545e+01 2.1178258658654645e+01 3.4206246179961880e-01 -1 0 0
8848 1 4.9605287970849218e+01 2.2537232258541220e+01 6.9748895121670107e-01 -1 0 1
8875 1 5.3058076566647514e+01 2.0877479592261555e+01 1.9569381137924173e+00 -1 -1 2
9240 1 5.9026619623411563e+01 2.2097063059253379e+01 5.2408583305915454e-02 0 1 1
3689 1 1.7315997459542656e+00 2.4022025752063161e+01 1.1202343327009920e-01 0 0 0
7859 1 3.3689374228178042e+00 2.3083711990819616e+01 1.4604998061609411e+00 1 0 0
1447 1 5.5030473446192634e+00 2.3902773438261963e+01 8.6008242284898095e-01 0 0 0
9122 1 9.1138787119031104e+00 2.2747011878734927e+01 1.7533991490762353e+00 1 0 0
2318 1 2.3177355669290058e+01 2.3385889544135804e+01 1.6008392202207100e+00 -1 1 1
7939 1 2.8576356850944446e+01 2.4533594561545211e+01 2.9257137921964910e-01 0 0 0
5625 1 3.0369714354454473e+01 2.3498183271498917e+01 1.6039308757120658e+00 1 0 0
8195 1 3.2397051636509651e+01 2.4045850445335592e+01 4.5446170950796622e-01 -1 0 1
5485 1 3.5680625847985347e+01 2.3364998138004669e+01 1.9535544624686150e+00 0 0 0
4073 1 4.0352737605851395e+01 2.2959183748314615e+01 3.3021479723228953e-01 -1 0 0
9104 1 4.4359983408722364e+01 2.3582289922537676e+01 4.2417986179333572e-01 -1 1 0
85 1 4.7259765624193058e+01 2.2730910877489077e+01 1.1076884103995752e+00 0 0 0
10464 1 5.5630986909750838e+01 2.4204928155262238e+01 6.0760720696467763e-01 0 1 0
2954 1 5.9456488183524229e+01 2.4375129430782557e+01 1.4628906681241693e+00 -1 0 0
8144 1 1.1548575155881489e+01 2.6624964964762267e+01 6.2397080810543293e-01 0 0 0
7716 1 1.5582196629770069e+01 2.5402669323636314e+01 1.8371994660674804e+00 0 0 0
4479 1 1.8392204038428179e+01 2.5152269302671566e+01 5.4242112755412120e-01 0 1 0
8845 1 2.6819147458666105e+01 2.5812010281245989e+01 1.4893813397651612e+00 0 0 0
2855 1 3.3634475371377185e+01 2.5989302078471709e+01 1.3637104664147370e+00 0 1 0
7634 1 3.5773306392318354e+01 2.5258294740904219e+01 4.7551341931863822e-01 0 1 1
780 1 3.9019932371010462e+01 2.6763905803420670e+01 1.8924320784622781e+00 0 1 0
4172 1 4.2948348595003075e+01 2.6500760814996493e+01 1.7808870980383269e+00 0 0 0
4044 1 4.6684803825234702e+01 2.5167061738138358e+01 1.2614143590776519e+00 0 0 0
7443 1 5.0401792414263582e+01 2.5838592472708505e+01 8.4269123177653316e-01 0 0 0
2515 1 5.3822411554301823e+01 2.5600378082431412e+01 1.2036895143734663e+00 -1 0 1
7507 1 5.7633713874437369e+01 2.5537376479029778e+01 3.1409532592560596e-01 0 0 0
10564 1 1.2880736661528083e+00 2.7842573930356203e+01 1.2401835108352639e+00 0 1 1
6903 1 6.0843641324537563e+00 2.6868388184207575e+01 1.8074791071806706e+00 0 0 1
2088 1 8.1748965947347969e+00 2.8111716213669382e+01 1.5006997502913053e+00 1 -1 1
4214 1 1.2899122218691307e+01 2.8621966224222600e+01 3.1884525409784381e-01 0 0 0
5290 1 1.6527863009001923e+01 2.7563995098184321e+01 1.8051427260059951e+00 0 0 0
4197 1 2.0067567910369636e+01 2.6847138853577199e+01 1.8629172409277388e+00 0 0 1
522 1 2.3980536404498729e+01 2.7731939997216674e+01 1.5423736515408379e+00 1 0 1
9077 1 2.7816302115417507e+01 2.8023426768650392e+01 1.7838293269438610e+00 -1 0 1
3392 1 2.9731348037864993e+01 2.8050769940303713e+01 3.7974261691451439e-01 1 -1 1
3404 1 3.2719062956090099e+01 2.7970031684814252e+01 3.6175643445044864e-01 1 0 0
4092 1 3.9883242415372877e+01 2.8777625530566834e+01 1.2474712731879409e+00 -1 0 0
8221 1 4.7275687509661360e+01 2.8623377692385546e+01 4.8537206094794877e-01 0 -1 1
7415 1 5.4058855718028170e+01 2.7874948920030960e+01 4.2410222143934284e-01 0 1 0
5315 1 5.7505789801483225e+01 2.7798545086989481e+01 1.2515308670392919e+00 -1 0 1
802 1 3.4552857745651968e+00 2.9351804537177422e+01 1.3129927609155887e+00 0 1 0
2572 1 1.8468653399950842e+01 3.0814373339536900e+01 1.6559968576278503e+00 0 -1 0
4007 1 2.5937332305036133e+01 2.9414549582670038e+01 1.8675678268958567e+00 -1 0 1
10132 1 3.1821922459981757e+01 3.0760190082739875e+01 2.1339102475361038e+00 -1 0 0
2175 1 3.4420858274205266e+01 2.9746231621334800e+01 3.8756454918451572e-01 0 -1 0
9418 1 3.7636579407821884e+01 2.9738499464432188e+01 1.7150801256902481e+00 0 0 1
1464 1 4.5070360470551009e+01 2.9548332059509953e+01 2.9631169180647554e-01 0 -1 0
4245 1 5.1661421386828899e+01 3.0340927355422409e+01 1.7654487845758895e+00 0 0 1
4059 1 5.5636015061079135e+01 2.9075838419316337e+01 1.9258628217856926e+00 -1 0 0
4168 1 1.6189063140579043e+00 3.1543091195550975e+01 1.3885250980236161e+00 0 0 0
6472 1 4.9768266839768156e+00 3.1709348105811817e+01 2.1056694717886870e+00 0 0 1
1892 1 8.6294742256047297e+00 3.2090538849721788e+01 1.6387633212556021e+00 0 0 0
587 1 1.3022577669815693e+01 3.2306862490114867e+01 9.0370421803584833e-01 0 0 0
8175 1 1.6543273550270694e+01 3.2267125033941426e+01 1.8593373742777184e+00 0 0 1
5963 1 2.0135944082103393e+01 3.2406063403167629e+01 1.3230885184366332e+00 0 0 1
9188 1 2.2189553504513452e+01 3.1045479397856351e+01 1.5202975024165242e+00 1 0 1
2597 1 2.4276587192557681e+01 3.2010379175645703e+01 7.8452092736750900e-01 0 0 -1
8340 1 2.7187297690933626e+01 3.1699968034084545e+01 1.5753564777061981e+00 0 1 1
2061 1 3.7738187922934991e+01 3.2055148672396456e+01 1.8979422336584240e+00 0 0 0
580 1 3.9427737649671634e+01 3.2864703300352595e+01 4.2753852574115853e-01 0 0 0
2343 1 4.1450887550423595e+01 3.1362538303170226e+01 4.5532197889557519e-01 0 -1 0
4831 1 4.3205936203885393e+01 3.2913295129601664e+01 2.0866481849583265e-01 0 0 0
8835 1 4.5274268246097101e+01 3.1789404804511861e+01 7.2124452428372332e-01 0 0 1
4076 1 4.9613902095780873e+01 3.1536414701277071e+01 1.4357905567906999e+00 -1 0 0
6293 1 5.3223249474990112e+01 3.2080187840405117e+01 1.4962236697114399e+00 0 0 0
2351 1 5.5230632909565628e+01 3.1296794083195095e+01 7.3240085010460898e-01 0 0 0
6689 1 5.7478420936415311e+01 3.1280326338079306e+01 1.9984634496407203e+00 -1 0 0
6440 1 5.9140602562950967e+01 3.1263774992600069e+01 3.7120804830709087e-01 -1 0 0
9742 1 6.5159515006778266e+00 3.3387025496702513e+01 1.3617663277778980e+00 1 -1 2
3598 1 1.1066505424568449e+01 3.3971830596113357e+01 6.0709168327933327e-01 0 0 0
3389 1 1.6696780275392804e+01 3.4561780577524075e+01 1.1653476384970554e+00 0 -1 0
4020 1 3.0842117353478049e+01 3.3773769798535206e+01 5.0247683853255753e-01 0 0 0
3221 1 3.5438843697772057e+01 3.3029745684080417e+01 1.7400135488061506e+00 -1 0 0
4958 1 4.0350462536645345e+01 3.4942256208079449e+01 1.3267480184450133e+00 0 -1 1
7898 1 4.2394157971869916e+01 3.3989455437490207e+01 2.1136224166392399e+00 0 0 1
5949 1 5.0526057662696701e+01 3.3755083396839453e+01 1.1789926282152796e+00 -1 0 0
1093 1 5.6280218426090315e+01 3.3476257600008168e+01 1.9042617681269311e-01 0 0 -1
8925 1 5.7963917507310825e+01 3.4731033306440544e+01 1.4601905287815073e+00 0 0 1
6630 1 2.9686489756167583e-01 3.6567384358439952e+01 8.9876803606417899e-01 1 0 1
1161 1 2.4061239289327525e+00 3.5301229400183878e+01 1.0721706909135558e+00 0 -1 0
8058 1 7.5590832446900391e+00 3.5415413353942171e+01 1.9973885419757628e-02 0 0 1
5741 1 1.1005928101971580e+01 3.6201512891361546e+01 1.6723198557136338e+00 0 1 1
156 1 1.4715076726221657e+01 3.5677834381256758e+01 1.5939553519831773e+00 0 0 0
437 1 1.9755216708021752e+01 3.6401879452560657e+01 1.0360604990080959e+00 1 0 0
6765 1 2.3464435196852442e+01 3.6900467971026586e+01 8.1597002586822298e-01 0 0 0
6760 1 2.6377908858756026e+01 3.6247109283705782e+01 4.0435020026813884e-01 0 1 2
425 1 2.8640604953424429e+01 3.6654748779548669e+01 1.1718926068097704e+00 0 0 0
3545 1 3.3858663675802781e+01 3.6659527386860681e+01 1.9739807645768486e+00 -1 0 1
3303 1 3.5944682325465379e+01 3.5456527709796141e+01 1.3373070667766702e+00 0 0 0
2202 1 4.6895631333281621e+01 3.5904669248922481e+01 9.7113193354682426e-01 -1 0 0
2553 1 5.1416053394913384e+01 3.6498853169919862e+01 1.2664916562028474e+00 0 0 -1
10038 1 5.3725206174763258e+01 3.6857415042777653e+01 5.2484839986656939e-01 -1 1 1
2552 1 6.4143523400811253e-01 3.8991074660069991e+01 4.0275897952721695e-01 1 -1 0
10040 1 4.3909473729362825e+00 3.8203398149100160e+01 2.8280990702455283e-01 0 -1 1
6900 1 8.7632387233563236e+00 3.7153197213061496e+01 1.3804525172975000e+00 0 0 0
3903 1 1.2012615159495898e+01 3.8247161428922404e+01 7.2725112349515575e-01 0 -1 1
9591 1 1.5156387695134891e+01 3.7973287610531393e+01 1.7098356557846763e+00 1 -1 1
1231 1 1.9007101897774074e+01 3.8502688559810956e+01 6.3226760985225361e-01 0 -1 0
7041 1 2.9446725573754826e+01 3.8806622756564742e+01 1.3433311041601192e+00 -1 0 0
5477 1 3.6620083452996830e+01 3.8990497165955148e+01 7.8111555241964703e-01 -1 0 1
10284 1 4.1565895768239685e+01 3.8383543255795281e+01 8.5759397235806656e-01 0 0 1
4835 1 4.3622329707410870e+01 3.7575926842783076e+01 2.0562291503359846e+00 0 0 0
3046 1 4.7552214189096482e+01 3.8229127969491373e+01 1.4601996535910478e+00 0 0 0
3260 1 4.9869001877075114e+01 3.8344771166838242e+01 1.8182806076431139e+00 0 -1 1
464 1 5.5264402304683031e+01 3.8891375821428475e+01 2.5960305005861367e-01 -1 0 0
9998 1 5.7674425735291699e+01 3.8504138198744776e+01 1.8669129762144418e-01 0 -1 2
3932 1 5.0979693006796474e+00 4.0255437401180068e+01 1.1638877733236763e+00 2 0 0
1590 1 9.8868098069131687e+00 3.9594182231658642e+01 7.1336801086616186e-01 -1 0 0
726 1 1.3862324251510252e+01 3.9983466292837953e+01 5.5395782698273865e-01 0 0 0
8973 1 2.2624713986266961e+01 3.9792307005830267e+01 5.9395637691475023e-01 1 0 1
2314 1 2.7591842848359658e+01 3.9951702597941079e+01 4.5441341774122912e-01 -1 0 0
1439 1 3.3128860973373015e+01 4.0858059308657751e+01 3.1957328402437424e-01 -1 0 1
1430 1 3.9228243108315141e+01 3.9378000820448619e+01 5.4099738631793470e-01 1 0 0
10178 1 4.4764888675372291e+01 4.0749391081202454e+01 1.1064306366707422e+00 0 0 1
3185 1 5.1027996910539237e+01 4.0478981872411175e+01 1.7893221879324266e+00 -1 0 0
10274 1 3.6522852249707123e+00 4.2111321432315492e+01 1.2925794416357756e+00 1 0 1
5662 1 9.3060213098753284e+00 4.1963217699937410e+01 1.3808093111127260e+00 0 0 0
2430 1 1.1176589538481451e+01 4.3213295752565955e+01 1.1061760716224682e+00 0 0 1
4584 1 1.3618444100782728e+01 4.2137432963830825e+01 1.3803444590426182e+00 1 1 0
9581 1 1.7328205161635893e+01 4.1469398967015835e+01 1.0022911594894759e+00 1 0 1
8345 1 2.4735588863165777e+01 4.2463256509131419e+01 1.1513567685224568e+00 -1 0 1
3423 1 3.2426240107109713e+01 4.3122099560349163e+01 1.4689759920129780e-01 0 0 0
1291 1 3.7070633649322104e+01 4.1259002070780646e+01 2.1061616988155447e+00 1 0 0
2827 1 3.9609535063831288e+01 4.1622856378265787e+01 1.8596046710566310e+00 -1 0 0
9181 1 4.1460479455510530e+01 4.2196862219539341e+01 1.0598750835106288e-01 0 1 0
1576 1 4.3022249281618990e+01 4.3027378403664031e+01 1.7207325385644630e+00 0 0 0
10473 1 4.5577287295264604e+01 4.3146552931415521e+01 1.5193686356459437e+00 0 0 1
5769 1 4.7544182935284233e+01 4.2045115543984039e+01 3.0548322228731228e-01 0 0 1
4463 1 4.9373804532448204e+01 4.2214801116738549e+01 1.8435328932265540e+00 0 0 1
2788 1 5.3519815596818567e+01 4.1615330079803599e+01 5.8769732008854458e-01 -1 1 1
6246 1 5.8045664247658216e+01 4.2482440837346260e+01 1.0479169562977759e+00 1 0 0
6331 1 2.1201970028834174e-01 4.3497465562980985e+01 2.0654544083279562e+00 1 -1 1
3544 1 1.4429394120154664e+00 4.4758311656117520e+01 5.5003485284989750e-01 0 0 0
5702 1 5.7399881447503631e+00 4.3982363361367355e+01 6.6907154175970124e-02 1 0 0
2336 1 1.4525830371822378e+01 4.4020154350830026e+01 7.1819746127231215e-02 0 -1 1
3462 1 1.9373311282726412e+01 4.4528958635883306e+01 1.4947415107238162e+00 1 -1 0
3642 1 2.1794333258895165e+01 4.4482794735344442e+01 6.1728647570032547e-01 0 0 0
9976 1 2.5279277763342598e+01 4.4859578627234463e+01 1.4711199286384888e+00 0 0 1
2477 1 2.8088344904649048e+01 4.3922158074223226e+01 8.1553626019193859e-02 0 0 0
564 1 3.0741362636783688e+01 4.4842896235530823e+01 2.1288986462912667e+00 0 0 1
10384 1 3.6516804045880079e+01 4.4227330545191258e+01 1.4627613617941646e+00 0 0 1
6140 1 3.8864728019334116e+01 4.3949851635980117e+01 1.5539770894778833e+00 0 0 0
